"filter_id","filter","taxonomic_level","feature_id","exclusive_type","feature_reads","feature_read_pct","participant_prevalence"
"no_filter","No additional filter","ASV","5a0cb3cb3df94386cc4e784b806c7b31","Type 5",2,0.000236085977791392,1
"no_filter","No additional filter","ASV","7fdc9b3e5db83685131c1bfe658ba546","Type 4",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","c9719d7b6ee2b4223177b37ae2539af8","Type 5",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","ed75f176ef3a36da1b63ac18f8893b08","Type 5",33,0.00389541863355797,1
"no_filter","No additional filter","ASV","693d7cbdb239aadc175ee647e29bddfb","Type 2",24,0.0028330317334967,1
"no_filter","No additional filter","ASV","041a808460c3e20eb708113a5ae6533d","Type 1",478,0.0564245486921427,1
"no_filter","No additional filter","ASV","d300fc435576f64ba7bdfeef68127764","Type 5",61,0.00720062232263746,1
"no_filter","No additional filter","ASV","d7889727bd45ae5ba27667cf1b4fef8d","Type 1",71,0.00838105221159442,1
"no_filter","No additional filter","ASV","39069292e69646e1707492e13f9afcaa","Type 4",6,0.000708257933374176,1
"no_filter","No additional filter","ASV","061919e0500413f539e74dc52e526690","Type 1",8,0.000944343911165568,1
"no_filter","No additional filter","ASV","4961a9855736776cbb628fcf27ee7f72","Type 5",3,0.000354128966687088,1
"no_filter","No additional filter","ASV","42a737ec9a1e7f58a5917bf94bba2d84","Type 4",31,0.00365933265576658,1
"no_filter","No additional filter","ASV","5a51147364ea7b339eaeabcac1987935","Type 1",4,0.000472171955582784,1
"no_filter","No additional filter","ASV","832aedcbf2437f36f31de8cb5fa5d7e4","Type 3",10,0.00118042988895696,1
"no_filter","No additional filter","ASV","f5962e8ecbacc53879e39e3c720663b7","Type 1",2,0.000236085977791392,1
"no_filter","No additional filter","ASV","c3241e1fde3826e45858fd4cd3f070d5","Type 5",32,0.00377737564466227,1
"no_filter","No additional filter","ASV","f80312dff7be1af70a4ee5966a53edf0","Type 3",19,0.00224281678901822,1
"no_filter","No additional filter","ASV","69163bca9e57b41a6f236660584bbde1","Type 1",12,0.00141651586674835,1
"no_filter","No additional filter","ASV","8d3243f2860964ff8177daf941fb6068","Type 4",8,0.000944343911165568,1
"no_filter","No additional filter","ASV","1a917b265c943f0b7fe898239bb29ed5","Type 5",6,0.000708257933374176,1
"no_filter","No additional filter","ASV","197e56f36102f34e0cc3d08ecf8eb788","Type 1",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","438ca565cc749b79a0e6304fe1a014e9","Type 5",33,0.00389541863355797,2
"no_filter","No additional filter","ASV","c8827998db164736b8734bd3d57c3bb6","Type 3",2,0.000236085977791392,1
"no_filter","No additional filter","ASV","392e7b946a7fcf0542dd68a03992cf87","Type 4",17,0.00200673081122683,1
"no_filter","No additional filter","ASV","3573d917a9a8d04c8bd2b4d1fc5a4583","Type 3",28,0.00330520368907949,1
"no_filter","No additional filter","ASV","0c90653a613ae78a5c66c3cf0d1357e8","Type 3",2,0.000236085977791392,1
"no_filter","No additional filter","ASV","e7dae3ddbaa7236216f2d85fb2360a2d","Type 1",2,0.000236085977791392,1
"no_filter","No additional filter","ASV","79ab60724f24643048b657b079f00b4b","Type 4",29,0.00342324667797519,1
"no_filter","No additional filter","ASV","81cd1ad8b3129853d4b93d589a58bf71","Type 5",3,0.000354128966687088,1
"no_filter","No additional filter","ASV","2090db0b05f31f943b03de34379ddc88","Type 2",8,0.000944343911165568,1
"no_filter","No additional filter","ASV","d53efbaefdb192ae227af8921a237ae0","Type 1",5,0.00059021494447848,1
"no_filter","No additional filter","ASV","3c480d73079ac5a6b775440d5e03d48f","Type 2",9,0.00106238690006126,1
"no_filter","No additional filter","ASV","ebf6d6884f5c267267b55b6f5a80d82b","Type 3",3,0.000354128966687088,1
"no_filter","No additional filter","ASV","db1eed5f4468a43728a2836a815a8c74","Type 3",35,0.00413150461134936,1
"no_filter","No additional filter","ASV","8b1ffe59e74ca2775e9ad9276e27474d","Type 3",10,0.00118042988895696,1
"no_filter","No additional filter","ASV","d80fa7424b67bb3c3c4782b972eb47a9","Type 4",17,0.00200673081122683,1
"no_filter","No additional filter","ASV","60cc5f83c58be9a911d98b9cece063bb","Type 3",10,0.00118042988895696,1
"no_filter","No additional filter","ASV","81367a807dd852ad2b2773da44de5f53","Type 3",12,0.00141651586674835,1
"no_filter","No additional filter","ASV","3ee6d540c94dd48932c569e06e902e95","Type 4",16,0.00188868782233114,1
"no_filter","No additional filter","ASV","c333b4ead34da146d83e5af854f37340","Type 2",13,0.00153455885564405,1
"no_filter","No additional filter","ASV","5bee6c3b392ee80f49cd7dffd55f73b4","Type 2",9,0.00106238690006126,1
"no_filter","No additional filter","ASV","942cb33da7b46a8135de90c240d29894","Type 3",14,0.00165260184453974,1
"no_filter","No additional filter","ASV","f7734641299f704d4883f5df11e8e3ab","Type 2",24,0.0028330317334967,1
"no_filter","No additional filter","ASV","9d388ae42870966dcd11c7e9259bae83","Type 4",27,0.00318716070018379,1
"no_filter","No additional filter","ASV","84cae0263e452705044554c138632cf9","Type 5",6,0.000708257933374176,1
"no_filter","No additional filter","ASV","87f3aa8bb07c74fde7495dd9091ad564","Type 1",9,0.00106238690006126,1
"no_filter","No additional filter","ASV","63c14b6462cea84fa884444d6e615682","Type 4",16,0.00188868782233114,1
"no_filter","No additional filter","ASV","b8dd5f168b77cf3938e7d127da05e267","Type 4",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","5fda651427bb74e5962596d6096008a2","Type 4",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","737f15456d8782456b2d534cf58147d8","Type 4",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","c7cac901fe0724476eb3f489e182793c","Type 3",86,0.0101516970450299,1
"no_filter","No additional filter","ASV","b094b1184aedb2687c38cbbd8efcf4d6","Type 5",11,0.00129847287785266,1
"no_filter","No additional filter","ASV","20c032fd73c325ca9fd5bf4e433479f1","Type 2",66,0.00779083726711594,1
"no_filter","No additional filter","ASV","a90c55d5aa730153ab9a15102189ec67","Type 2",32,0.00377737564466227,1
"no_filter","No additional filter","ASV","328123ac8b27b6acb3cedaa89b2b0156","Type 2",12,0.00141651586674835,1
"no_filter","No additional filter","ASV","2d6211651bac81782276e9c246d6e870","Type 4",34,0.00401346162245367,1
"no_filter","No additional filter","ASV","3feaa348a4888eaf1f0d479b540b88b5","Type 4",17,0.00200673081122683,1
"no_filter","No additional filter","ASV","5e8307af252a951e1a2bb37a2f5db3fd","Type 5",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","a8b3bc25431d9974d2db9499f0ebdf1e","Type 2",6,0.000708257933374176,1
"no_filter","No additional filter","ASV","303fed95dacebfe326c22601533e609a","Type 1",28,0.00330520368907949,1
"no_filter","No additional filter","ASV","28dfd726413f2bb5c6f134755edb5a53","Type 2",35,0.00413150461134936,1
"no_filter","No additional filter","ASV","7e1bc7d60bfc071968f2f3a29adfb3ad","Type 4",13,0.00153455885564405,1
"no_filter","No additional filter","ASV","8a5697dd780d03c6e76c591668969c2e","Type 4",20,0.00236085977791392,1
"no_filter","No additional filter","ASV","8fbaeefd5b553e547dad8ef5a902fc74","Type 1",9,0.00106238690006126,1
"no_filter","No additional filter","ASV","2d987778bfe227e69fa48a830eb88442","Type 2",36,0.00424954760024506,1
"no_filter","No additional filter","ASV","bb54a9e14ffd0b7cd7deb49303b7f181","Type 5",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","028568e36388c5b4f1038ac3a0e5b41a","Type 3",2,0.000236085977791392,1
"no_filter","No additional filter","ASV","5a0a19860364041631fefcc14384dbd0","Type 3",5,0.00059021494447848,1
"no_filter","No additional filter","ASV","b754ef14111a017b70a7f6628679a63a","Type 3",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","f79759b7768e60a8936b98b00b75b012","Type 2",3,0.000354128966687088,1
"no_filter","No additional filter","ASV","396e08b4aed1c91c9d0d09d3af7e285d","Type 3",2,0.000236085977791392,1
"no_filter","No additional filter","ASV","3041383b31ef66edad85399cddbb6b72","Type 1",3,0.000354128966687088,1
"no_filter","No additional filter","ASV","ea35a07daa408792bb78f4144d58cc5a","Type 5",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","03c99fa6ee89916ff46dbf379270d4a9","Type 2",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","00256a69ad6125640f1c1d1cafc75f64","Type 5",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","afe64ebab4490cc2d887aaaa2d56749e","Type 5",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","12e0e422ca85e3f9094f0a1f1fc84202","Type 1",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","58bbd93746f85e46d895f534a1e1c280","Type 2",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","240e2fecf86e39257ba396eb1e54b58d","Type 5",2,0.000236085977791392,1
"no_filter","No additional filter","ASV","e7d8136a34a87fc24701d2adcc3c8841","Type 2",9,0.00106238690006126,1
"no_filter","No additional filter","ASV","907edc601daefe405c3cfc339d4191e7","Type 3",7,0.000826300922269872,1
"no_filter","No additional filter","ASV","56780775e0997dd7164499d8ac2ae196","Type 2",13,0.00153455885564405,1
"no_filter","No additional filter","ASV","59f794c8e02a45d3ed93eb18cf67f109","Type 2",8,0.000944343911165568,1
"no_filter","No additional filter","ASV","e9628b0e86930f97147b644bdcdb852a","Type 4",13,0.00153455885564405,1
"no_filter","No additional filter","ASV","24c9f3fa89464230c405e38207fb7e4a","Type 3",8,0.000944343911165568,1
"no_filter","No additional filter","ASV","e17026a5703195ae1e6c2a131e711da1","Type 4",11,0.00129847287785266,1
"no_filter","No additional filter","ASV","a7d9971933464c058e7ddf37d6fbb983","Type 2",9,0.00106238690006126,1
"no_filter","No additional filter","ASV","48a4d28972bdbd103ebad8d6e2ff59c6","Type 4",40,0.00472171955582784,1
"no_filter","No additional filter","ASV","6e6b82bd14f8062c528ed123df7552b9","Type 3",16,0.00188868782233114,1
"no_filter","No additional filter","ASV","d96f30c5b1cfccd1f824526c93d529c6","Type 1",23,0.00271498874460101,1
"no_filter","No additional filter","ASV","124328b31c5c9882157e107c7351c97c","Type 2",5,0.00059021494447848,1
"no_filter","No additional filter","ASV","27780e3e86b02295e4137a6ec11406cc","Type 3",38,0.00448563357803645,1
"no_filter","No additional filter","ASV","224384c85de463e715399a909c988814","Type 4",34,0.00401346162245367,1
"no_filter","No additional filter","ASV","ac037e552a40bb49dae4dc77882fdefc","Type 4",12,0.00141651586674835,1
"no_filter","No additional filter","ASV","063fa097cb070f3eff4ae0029c835d82","Type 1",30,0.00354128966687088,1
"no_filter","No additional filter","ASV","9d7e2e97d0a55063e270d2fab8e2c473","Type 3",7,0.000826300922269872,1
"no_filter","No additional filter","ASV","68e695ada04f4c53d7694aca07473f93","Type 3",5,0.00059021494447848,1
"no_filter","No additional filter","ASV","b0e74d9adbe8a3059080bf03e65ed7ed","Type 3",14,0.00165260184453974,1
"no_filter","No additional filter","ASV","6212d89a09f592e5b8afd485f390a517","Type 3",11,0.00129847287785266,1
"no_filter","No additional filter","ASV","fe2511ea3e1cfe30c22a8f0c82808f91","Type 5",101,0.0119223418784653,1
"no_filter","No additional filter","ASV","ede29806790ba9151d7521ed8e736adf","Type 3",9,0.00106238690006126,1
"no_filter","No additional filter","ASV","f6ae3a0effeabd5cd200d23678342421","Type 5",38,0.00448563357803645,1
"no_filter","No additional filter","ASV","dbebc4ce8918ea22d191eea699b3646c","Type 3",41,0.00483976254472354,1
"no_filter","No additional filter","ASV","c576fd6e6769c025c51517cda620e3b8","Type 3",9,0.00106238690006126,1
"no_filter","No additional filter","ASV","8e6ef49c3f1dd92702eea457f945ebce","Type 3",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","81bd7f502e6889c4cca8a91a62ea2e01","Type 4",23,0.00271498874460101,1
"no_filter","No additional filter","ASV","c417719a8541d7416a0e030b1133088d","Type 3",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","c260bbd5d1d8a9597fb85e7b58b540e4","Type 2",31,0.00365933265576658,1
"no_filter","No additional filter","ASV","8179e14ffc901e02a8fb5b503377892d","Type 4",16,0.00188868782233114,1
"no_filter","No additional filter","ASV","f1bd466e120acbcefb1c87aff71bbdd6","Type 1",4,0.000472171955582784,1
"no_filter","No additional filter","ASV","577f945fb998727cfdcd0ada622929da","Type 5",14,0.00165260184453974,1
"no_filter","No additional filter","ASV","610569128de2506ec2eaef18e70e6b8b","Type 5",19,0.00224281678901822,1
"no_filter","No additional filter","ASV","d70a7746d155cfcc8137c6c386e721a6","Type 4",399,0.0470991525693827,1
"no_filter","No additional filter","ASV","eaecf374665397d98dd8cc4985d15f53","Type 2",8,0.000944343911165568,1
"no_filter","No additional filter","ASV","aa99c591f8846f63d0e80d48040735ed","Type 2",4,0.000472171955582784,1
"no_filter","No additional filter","ASV","29f59b56409a7eba26d5f94b8a66d312","Type 4",4,0.000472171955582784,1
"no_filter","No additional filter","ASV","eeae8585234714b66602120b3191bc7a","Type 3",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","df92a5ba11df3741e12b85424169f6d7","Type 2",22,0.00259694575570531,1
"no_filter","No additional filter","ASV","5c7e32965db9626f18265be50a2daa92","Type 4",7,0.000826300922269872,1
"no_filter","No additional filter","ASV","1ded7a95822d98cfc2e9255f28fdc9b3","Type 3",23,0.00271498874460101,1
"no_filter","No additional filter","ASV","bc307d78bf0630c7f884bcf44a3fc42f","Type 5",8,0.000944343911165568,1
"no_filter","No additional filter","ASV","6938c2e8f42da1ed9788a2b56c67c847","Type 5",7,0.000826300922269872,1
"no_filter","No additional filter","ASV","09b4d604d624149b680ffb1608aa8f38","Type 5",85,0.0100336540561342,1
"no_filter","No additional filter","ASV","c9c815e4af94c349c90ddd03e0a45ebd","Type 4",69,0.00814496623380303,1
"no_filter","No additional filter","ASV","7cc18d4b688c5c742a37c7cfe064ddbb","Type 4",9,0.00106238690006126,1
"no_filter","No additional filter","ASV","17618d30345af08db47a437155a82f4c","Type 2",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","2e695995cf390a528fef63f17881e82c","Type 2",41,0.00483976254472354,1
"no_filter","No additional filter","ASV","842e03512329c6a9d03d1f232689e0f5","Type 1",5,0.00059021494447848,1
"no_filter","No additional filter","ASV","def2dd3f0408f44c8c2660e67114a2be","Type 1",5,0.00059021494447848,1
"no_filter","No additional filter","ASV","4d211254d47577c8ff39c6b73f6c10b2","Type 3",3,0.000354128966687088,1
"no_filter","No additional filter","ASV","778a29769920b5cb04ac69a565aa87c0","Type 2",3,0.000354128966687088,1
"no_filter","No additional filter","ASV","441bf3233441c2a9cb8c0e90b22d4231","Type 3",4,0.000472171955582784,1
"no_filter","No additional filter","ASV","dce3300089795063e658dff6ea80b645","Type 3",2,0.000236085977791392,1
"no_filter","No additional filter","ASV","c425d5bf259eefaf92ad3aed76084998","Type 2",17,0.00200673081122683,1
"no_filter","No additional filter","ASV","3957ba2fbbbe4fd8f86fc8e07433c37e","Type 4",79,0.00932539612275999,1
"no_filter","No additional filter","ASV","c01cf90758bc9b552a3b24ed1b98b50e","Type 3",12,0.00141651586674835,1
"no_filter","No additional filter","ASV","383a109d96039d9bace81e928fa8ac10","Type 4",30,0.00354128966687088,1
"no_filter","No additional filter","ASV","048b6536cdebd9275a7311708123470a","Type 5",8,0.000944343911165568,1
"no_filter","No additional filter","ASV","e82b6cf2c864f18bc66f9cbcac73720e","Type 1",26,0.0030691177112881,1
"no_filter","No additional filter","ASV","89c0de0b7f79cbb0eea102c260910fff","Type 2",16,0.00188868782233114,1
"no_filter","No additional filter","ASV","cda3a4a423b7db34b0e02a8d8e0b07cc","Type 4",2,0.000236085977791392,1
"no_filter","No additional filter","ASV","4c615cac933761b0c1a53b332493d2c4","Type 1",10,0.00118042988895696,1
"no_filter","No additional filter","ASV","d07f0d43b2a13f3b3e893c9e0c49f59c","Type 2",69,0.00814496623380303,1
"no_filter","No additional filter","ASV","c5f12a0cb4e6ff4059c2fe4a459a96d4","Type 4",12,0.00141651586674835,1
"no_filter","No additional filter","ASV","f005bcab943ae274fc271613b7ec2382","Type 5",6,0.000708257933374176,1
"no_filter","No additional filter","ASV","933f18878e69bdd3967c6a73aed994ba","Type 5",6,0.000708257933374176,1
"no_filter","No additional filter","ASV","09db8218f190e99eebb51aaf3e560b37","Type 4",10,0.00118042988895696,1
"no_filter","No additional filter","ASV","fb9c8dc0b79138f4f0e12330d846bc5a","Type 3",20,0.00236085977791392,1
"no_filter","No additional filter","ASV","de9e979a1298428db785eb79343e299e","Type 2",3,0.000354128966687088,1
"no_filter","No additional filter","ASV","8419a88871f926fceef995f5a8e815c1","Type 5",13,0.00153455885564405,1
"no_filter","No additional filter","ASV","acc9911fe839248d36690c071e2205ea","Type 3",3,0.000354128966687088,1
"no_filter","No additional filter","ASV","8361c3014d08af11b1e17d5c119cd9eb","Type 4",5,0.00059021494447848,1
"no_filter","No additional filter","ASV","6aa949afa61bdacee8839f52591c8bae","Type 2",9,0.00106238690006126,1
"no_filter","No additional filter","ASV","cc9d3d347a8d46ec6afaad77d19076eb","Type 3",26,0.0030691177112881,1
"no_filter","No additional filter","ASV","d04246d077a73749b0ae5807ca712143","Type 2",7,0.000826300922269872,1
"no_filter","No additional filter","ASV","542354e1a9067ae60ee319c941222218","Type 5",14,0.00165260184453974,1
"no_filter","No additional filter","ASV","bf90fe11728549b6d11111a34295fa16","Type 2",8,0.000944343911165568,1
"no_filter","No additional filter","ASV","ee22086e46362752abdb334fce3a7f73","Type 3",22,0.00259694575570531,1
"no_filter","No additional filter","ASV","df12ec2847a04ec123c9aaddf16f84b9","Type 5",6,0.000708257933374176,1
"no_filter","No additional filter","ASV","7c371043b8c07a3a308ea936d37ba410","Type 5",37,0.00436759058914075,1
"no_filter","No additional filter","ASV","e76e276155c467e870d85d40a898ddc7","Type 5",28,0.00330520368907949,1
"no_filter","No additional filter","ASV","5e6d1b5ccc9080fd4746b29078e176bb","Type 4",50,0.0059021494447848,1
"no_filter","No additional filter","ASV","fa8e414578cac779abbca29767cb574a","Type 3",13,0.00153455885564405,1
"no_filter","No additional filter","ASV","047d74b43fee3d83afa5b2da3d802c48","Type 1",53,0.00625627841147189,1
"no_filter","No additional filter","ASV","e8876111e7ef361bab7b84ba06500221","Type 2",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","b50972b7ef08e3ece445d6abf867716b","Type 2",1,0.000118042988895696,1
"no_filter","No additional filter","ASV","9be097816bb26efde17abbb517cb097a","Type 5",5,0.00059021494447848,1
"no_filter","No additional filter","ASV","a04a99ff8d24fcd7a2a216c95b45e72f","Type 4",5,0.00059021494447848,1
"no_filter","No additional filter","ASV","0ebf6d992c01d8d4737d6326d974236b","Type 5",58,0.00684649335595037,1
"no_filter","No additional filter","Genus","ac4224d32dea1c7253ed5070a65a1b3e","Type 1",4,0.000472171955582784,1
"no_filter","No additional filter","Genus","d8e59a58b1954757c26b879a9829c4a7","Type 5",4,0.000472171955582784,1
"no_filter","No additional filter","Genus","c456d3718aa91dcf3ef7d19a8499d593","Type 5",2,0.000236085977791392,1
"no_filter","No additional filter","Genus","5d3f0656e47a33688c5d82c089cee67a","Type 3",37,0.00436759058914075,1
"no_filter","No additional filter","Genus","e523791eca087d243d36477d28789915","Type 2",3,0.000354128966687088,1
"no_filter","No additional filter","Genus","668ddc46cdbec2642f49fddde18308d2","Type 4",4,0.000472171955582784,1
"no_filter","No additional filter","Genus","e8a982d893c071c22434b8c9bdcaa162","Type 2",28,0.00330520368907949,1
"no_filter","No additional filter","Genus","82e8fc4d3afec356107df3637c36de02","Type 5",4,0.000472171955582784,1
"no_filter","No additional filter","Genus","f86053770615e8c2bed9d08c8218914b","Type 3",8,0.000944343911165568,1
"no_filter","No additional filter","Genus","0246880f263e5f9d050691d5c089a905","Type 3",8,0.000944343911165568,1
"no_filter","No additional filter","Genus","2e728bead79d32a1b0788c8f2d3d8420","Type 2",14,0.00165260184453974,1
"no_filter","No additional filter","Genus","963569a5bb9a8b1e06a8096993b64a24","Type 2",8,0.000944343911165568,1
"no_filter","No additional filter","Genus","5cbed13e671ef6879845c96f0efcfcae","Type 3",10,0.00118042988895696,1
"no_filter","No additional filter","Genus","34085f1836e0fbc2e8a1843a65e93757","Type 1",12,0.00141651586674835,1
"no_filter","No additional filter","Genus","92201a0da9fc3ee6db6f359cdc9ae158","Type 2",7,0.000826300922269872,1
"no_filter","No additional filter","Genus","2e9cafa6d587316096144e3d099fb30a","Type 2",17,0.00200673081122683,1
"no_filter","No additional filter","Genus","ca9f4bee4554e862e06ba4c488055776","Type 5",3,0.000354128966687088,1
"no_filter","No additional filter","Genus","7b789ab34a526249c04870ec1e3b14fb","Type 1",7,0.000826300922269872,1
"no_filter","No additional filter","Genus","15287379f901b0787b04f6432a2f8bcf","Type 3",43,0.00507584852251493,1
"no_filter","No additional filter","Genus","c8a6218790712b8c08f605b865c6e497","Type 1",3,0.000354128966687088,1
"no_filter","No additional filter","Genus","ca98c2f71fa7860e8be3b69cc0e6c6c1","Type 3",7,0.000826300922269872,1
"no_filter","No additional filter","Genus","054a3d89b18fe9efb721eae0b64f969b","Type 5",40,0.00472171955582784,1
"no_filter","No additional filter","Genus","6726658e6ed1b518f3cdae63d51007c1","Type 2",14,0.00165260184453974,1
"no_filter","No additional filter","Genus","d5a4ec4339c4955f94811de7690ef425","Type 1",10,0.00118042988895696,1
"no_filter","No additional filter","Genus","9063b20dfbc335a7dd53dd5b67d59597","Type 5",1,0.000118042988895696,1
"no_filter","No additional filter","Genus","73948445c2534487d73c1402eb9ca852","Type 3",45,0.00531193450030632,1
"no_filter","No additional filter","Genus","5de75a73be3109110266de0a2c4b48d4","Type 2",5,0.00059021494447848,1
"no_filter","No additional filter","Genus","d0bbb3cf6f8c4d7a6fdd6a81d94daa81","Type 3",14,0.00165260184453974,1
"no_filter","No additional filter","Genus","33a4b160e1f1411ea02ae36df2dcc388","Type 5",3,0.000354128966687088,1
"no_filter","No additional filter","Genus","f5b86fa349f1d8d5abe6b1f25e437279","Type 3",4,0.000472171955582784,1
"no_filter","No additional filter","Genus","28e82ac50faab22d9428d78c36181743","Type 1",4,0.000472171955582784,1
"no_filter","No additional filter","Genus","e423277f6fcd9bead5bf13ade58d4de5","Type 3",7,0.000826300922269872,1
"no_filter","No additional filter","Genus","caa5248c2660878fac2218b81b13b8e0","Type 5",33,0.00389541863355797,1
"no_filter","No additional filter","Genus","050d46a27980fc3cbc7f1a3d04b66b12","Type 1",5,0.00059021494447848,2
"no_filter","No additional filter","Genus","cca62ce55fa1104839106ebc7d1a7667","Type 5",5,0.00059021494447848,1
"no_filter","No additional filter","Genus","6bee3eeab5d2aed2aab34621e25b49d8","Type 1",6,0.000708257933374176,1
"no_filter","No additional filter","Genus","116562121bfd1151c28e32ea067b1228","Type 1",2,0.000236085977791392,1
"no_filter","No additional filter","Genus","c16345411b2428ad706dd067e17bd77d","Type 1",10,0.00118042988895696,1
"no_filter","No additional filter","Genus","d55204a3baa6083349ce4c5808c71a7d","Type 4",1,0.000118042988895696,1
"no_filter","No additional filter","Genus","9ae36e9a8e7cceb827cfd1fa46652a45","Type 1",15,0.00177064483343544,1
"no_filter","No additional filter","Genus","59ef38dc6b706ebe3087a9c3c12872bd","Type 5",3,0.000354128966687088,1
"no_filter","No additional filter","Genus","f701cbc5da10b2d9cba3b0728f832f73","Type 4",6,0.000708257933374176,1
"no_filter","No additional filter","Genus","0b2fe4fb7db539ff9a4fa9d27c0faa62","Type 1",6,0.000708257933374176,1
"no_filter","No additional filter","Genus","8459d7cb3a2b19a181aa31512f398869","Type 4",15,0.00177064483343544,1
"no_filter","No additional filter","Genus","1dd2d03bf672608a258cb4ef5543cad2","Type 5",10,0.00118042988895696,1
"no_filter","No additional filter","Genus","858b9292b21db7fe07ea3cc766b912dc","Type 3",9,0.00106238690006126,1
"no_filter","No additional filter","Genus","ae7508e0c0f5db07a8e8242c6148c34d","Type 2",5,0.00059021494447848,1
"no_filter","No additional filter","Genus","b4cc697fe846f736906b4d261b088dfd","Type 2",3,0.000354128966687088,1
"no_filter","No additional filter","Genus","35527ffa9f44ebbf586ab787211da1c3","Type 4",7,0.000826300922269872,1
"no_filter","No additional filter","Genus","a67325486802911e948473f4b8b71ebe","Type 4",6,0.000708257933374176,1
"no_filter","No additional filter","Genus","1813a356c899840a7219062a1a3f47b5","Type 4",4,0.000472171955582784,1
"no_filter","No additional filter","Genus","de2b4b14636d09e2d4611f822ab82457","Type 5",69,0.00814496623380303,1
"no_filter","No additional filter","Genus","ad490013f6967a5e303129f81df260cb","Type 4",6,0.000708257933374176,1
"no_filter","No additional filter","Genus","300837fe392a9506546f1970bd365d4b","Type 1",22,0.00259694575570531,2
"no_filter","No additional filter","Genus","88098ab3f8048c851897dbd0bcb5cb7d","Type 4",7,0.000826300922269872,1
"no_filter","No additional filter","Genus","a7d73d00201f5dfac32d5042e3aa7039","Type 4",3,0.000354128966687088,1
"no_filter","No additional filter","Genus","1422aef8849148a9b52ce185862dc22f","Type 2",26,0.0030691177112881,2
"no_filter","No additional filter","Genus","b9879da874f023629c4384ada519ba98","Type 3",21,0.00247890276680962,1
"no_filter","No additional filter","Genus","2f7ab09df42772d54308dfa6e66bdfd0","Type 1",3,0.000354128966687088,1
"no_filter","No additional filter","Genus","c267dc0912cbc6475bb64ff0f47644b0","Type 1",5,0.00059021494447848,1
"no_filter","No additional filter","Genus","dc9e2860e3fa93f9e4bf136144d697d6","Type 5",4,0.000472171955582784,1
"no_filter","No additional filter","Genus","d28702f527ca84119434a5d089dea094","Type 1",143,0.0168801474120845,1
"no_filter","No additional filter","Genus","92981a4f9e607d7f28d045957da39fcf","Type 2",9,0.00106238690006126,1
"no_filter","No additional filter","Genus","0535f4bb8a671a91b7c6080f796b0bc0","Type 3",3,0.000354128966687088,1
"no_filter","No additional filter","Genus","3d321b478b7fd39dc8ac6c68a827a622","Type 4",19,0.00224281678901822,1
"no_filter","No additional filter","Genus","d127837f1b6ab3f7bdad8d8d125f0b08","Type 1",14,0.00165260184453974,1
"no_filter","No additional filter","Genus","7812599613f61f510451b00fa62cf791","Type 4",1,0.000118042988895696,1
"no_filter","No additional filter","Genus","a6a5c75bcf40728c389d91b17e569cb0","Type 3",10,0.00118042988895696,2
"no_filter","No additional filter","Genus","a1e2b28fb788c9542caf556c169bd434","Type 4",102,0.012040384867361,2
"no_filter","No additional filter","Genus","4ed1aaefaefe8f38b7f6a4c1fd82d1ba","Type 3",19,0.00224281678901822,1
"no_filter","No additional filter","Genus","302bf7a5ed63144059d0db8f906a743f","Type 3",27,0.00318716070018379,1
"no_filter","No additional filter","Genus","be765e929e8c9e7845dc8abd26cbda3e","Type 2",22,0.00259694575570531,1
"no_filter","No additional filter","Genus","87a6bbed6ceb02ec381f45db5ed37984","Type 2",27,0.00318716070018379,1
"no_filter","No additional filter","Genus","1c5d6c2c9b4a7166c7cb496fca023c12","Type 1",12,0.00141651586674835,1
"no_filter","No additional filter","Genus","719f736c916092f6d392c5a46e1091ea","Type 5",70,0.00826300922269872,1
"no_filter","No additional filter","Genus","b90d5c735e4f9bea8175e5eabfd3caab","Type 2",46,0.00542997748920202,1
"no_filter","No additional filter","Genus","20f150dfe46c537edc5310399040afb8","Type 4",16,0.00188868782233114,1
"no_filter","No additional filter","Genus","3e50658e9b489006be4573114ca22b59","Type 4",22,0.00259694575570531,1
"no_filter","No additional filter","Genus","54581694fce0637591ea45b0eff658f0","Type 5",4,0.000472171955582784,1
"no_filter","No additional filter","Genus","adcae3f5a43e4dca840c01d62e6416a5","Type 2",47,0.00554802047809771,1
"no_filter","No additional filter","Genus","e9725fc74685ef05a1ba39435294042c","Type 2",16,0.00188868782233114,1
